=============Policy===============
(overLeft, wicketLeft, b1OverLeft, b2OverLeft, b3OverLeft, b4OverLeft, b5OverLeft) |  Bowler
(4, 1, 1, 2, 0, 1, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 0, 1, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 0, 2, 0) Bowler =  4 Value = 9.94
(4, 1, 1, 2, 0, 2, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 0, 2, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 0, 0) Bowler =  3 Value = 10.12
(4, 1, 1, 2, 1, 0, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 0, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 1, 0) Bowler =  4 Value = 9.94
(4, 1, 1, 2, 1, 1, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 1, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 2, 0) Bowler =  4 Value = 9.94
(4, 1, 1, 2, 1, 2, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 1, 2, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 0, 0) Bowler =  3 Value = 10.12
(4, 1, 1, 2, 2, 0, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 0, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 1, 0) Bowler =  4 Value = 9.94
(4, 1, 1, 2, 2, 1, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 1, 2) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 2, 0) Bowler =  4 Value = 9.94
(4, 1, 1, 2, 2, 2, 1) Bowler =  5 Value = 9.89
(4, 1, 1, 2, 2, 2, 2) Bowler =  5 Value = 9.89
(4, 1, 2, 0, 0, 0, 0) Bowler =  1 Value = 5.45
(4, 1, 2, 0, 0, 0, 1) Bowler =  5 Value = 8.27
(4, 1, 2, 0, 0, 0, 2) Bowler =  5 Value = 9.96
(4, 1, 2, 0, 0, 1, 0) Bowler =  4 Value = 8.14
(4, 1, 2, 0, 0, 1, 1) Bowler =  5 Value = 9.88
(4, 1, 2, 0, 0, 1, 2) Bowler =  5 Value = 9.88
(4, 1, 2, 0, 0, 2, 0) Bowler =  4 Value = 9.92
(4, 1, 2, 0, 0, 2, 1) Bowler =  5 Value = 9.88
(4, 1, 2, 0, 0, 2, 2) Bowler =  5 Value = 9.88
(4, 1, 2, 0, 1, 0, 0) Bowler =  3 Value = 8.09
(4, 1, 2, 0, 1, 0, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 1, 0, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 1, 1, 0) Bowler =  4 Value = 9.89
(4, 1, 2, 0, 1, 1, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 1, 1, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 1, 2, 0) Bowler =  4 Value = 9.89
(4, 1, 2, 0, 1, 2, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 1, 2, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 0, 0) Bowler =  3 Value = 10.07
(4, 1, 2, 0, 2, 0, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 0, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 1, 0) Bowler =  4 Value = 9.89
(4, 1, 2, 0, 2, 1, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 1, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 2, 0) Bowler =  4 Value = 9.89
(4, 1, 2, 0, 2, 2, 1) Bowler =  5 Value = 9.85
(4, 1, 2, 0, 2, 2, 2) Bowler =  5 Value = 9.85
(4, 1, 2, 1, 0, 0, 0) Bowler =  1 Value = 7.80
(4, 1, 2, 1, 0, 0, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 0, 0, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 0, 1, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 0, 1, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 0, 1, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 0, 2, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 0, 2, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 0, 2, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 0, 0) Bowler =  3 Value = 9.85
(4, 1, 2, 1, 1, 0, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 0, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 1, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 1, 1, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 1, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 2, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 1, 2, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 1, 2, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 0, 0) Bowler =  3 Value = 9.85
(4, 1, 2, 1, 2, 0, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 0, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 1, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 2, 1, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 1, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 2, 0) Bowler =  4 Value = 9.70
(4, 1, 2, 1, 2, 2, 1) Bowler =  5 Value = 9.68
(4, 1, 2, 1, 2, 2, 2) Bowler =  5 Value = 9.68
(4, 1, 2, 2, 0, 0, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 0, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 0, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 1, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 1, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 1, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 2, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 2, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 0, 2, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 0, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 0, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 0, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 1, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 1, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 1, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 2, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 2, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 1, 2, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 0, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 0, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 0, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 1, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 1, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 1, 2) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 2, 0) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 2, 1) Bowler =  1 Value = 9.67
(4, 1, 2, 2, 2, 2, 2) Bowler =  1 Value = 9.67
(4, 2, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(4, 2, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(4, 2, 0, 0, 0, 0, 2) Bowler =  5 Value = 10.00
(4, 2, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(4, 2, 0, 0, 0, 1, 1) Bowler =  4 Value = 9.50
(4, 2, 0, 0, 0, 1, 2) Bowler =  5 Value = 13.78
(4, 2, 0, 0, 0, 2, 0) Bowler =  4 Value = 9.00
(4, 2, 0, 0, 0, 2, 1) Bowler =  5 Value = 13.40
(4, 2, 0, 0, 0, 2, 2) Bowler =  5 Value = 16.84
(4, 2, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(4, 2, 0, 0, 1, 0, 1) Bowler =  3 Value = 9.00
(4, 2, 0, 0, 1, 0, 2) Bowler =  5 Value = 13.36
(4, 2, 0, 0, 1, 1, 0) Bowler =  3 Value = 8.50
(4, 2, 0, 0, 1, 1, 1) Bowler =  5 Value = 12.97
(4, 2, 0, 0, 1, 1, 2) Bowler =  5 Value = 16.50
(4, 2, 0, 0, 1, 2, 0) Bowler =  4 Value = 12.56
(4, 2, 0, 0, 1, 2, 1) Bowler =  4 Value = 16.24
(4, 2, 0, 0, 1, 2, 2) Bowler =  4 Value = 16.24
(4, 2, 0, 0, 2, 0, 0) Bowler =  3 Value = 8.00
(4, 2, 0, 0, 2, 0, 1) Bowler =  3 Value = 12.60
(4, 2, 0, 0, 2, 0, 2) Bowler =  5 Value = 16.24
(4, 2, 0, 0, 2, 1, 0) Bowler =  3 Value = 12.17
(4, 2, 0, 0, 2, 1, 1) Bowler =  4 Value = 15.97
(4, 2, 0, 0, 2, 1, 2) Bowler =  4 Value = 15.97
(4, 2, 0, 0, 2, 2, 0) Bowler =  4 Value = 15.67
(4, 2, 0, 0, 2, 2, 1) Bowler =  4 Value = 15.67
(4, 2, 0, 0, 2, 2, 2) Bowler =  4 Value = 15.67
(4, 2, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(4, 2, 0, 1, 0, 0, 1) Bowler =  2 Value = 8.50
(4, 2, 0, 1, 0, 0, 2) Bowler =  5 Value = 12.94
(4, 2, 0, 1, 0, 1, 0) Bowler =  2 Value = 8.00
(4, 2, 0, 1, 0, 1, 1) Bowler =  4 Value = 12.53
(4, 2, 0, 1, 0, 1, 2) Bowler =  5 Value = 16.16
(4, 2, 0, 1, 0, 2, 0) Bowler =  4 Value = 12.11
(4, 2, 0, 1, 0, 2, 1) Bowler =  4 Value = 15.89
(4, 2, 0, 1, 0, 2, 2) Bowler =  4 Value = 15.89
(4, 2, 0, 1, 1, 0, 0) Bowler =  2 Value = 7.50
(4, 2, 0, 1, 1, 0, 1) Bowler =  3 Value = 12.15
(4, 2, 0, 1, 1, 0, 2) Bowler =  5 Value = 15.88
(4, 2, 0, 1, 1, 1, 0) Bowler =  3 Value = 11.71
(4, 2, 0, 1, 1, 1, 1) Bowler =  5 Value = 15.59
(4, 2, 0, 1, 1, 1, 2) Bowler =  5 Value = 15.59
(4, 2, 0, 1, 1, 2, 0) Bowler =  4 Value = 15.28
(4, 2, 0, 1, 1, 2, 1) Bowler =  4 Value = 15.28
(4, 2, 0, 1, 1, 2, 2) Bowler =  4 Value = 15.28
(4, 2, 0, 1, 2, 0, 0) Bowler =  3 Value = 11.28
(4, 2, 0, 1, 2, 0, 1) Bowler =  5 Value = 15.36
(4, 2, 0, 1, 2, 0, 2) Bowler =  5 Value = 15.36
(4, 2, 0, 1, 2, 1, 0) Bowler =  3 Value = 15.01
(4, 2, 0, 1, 2, 1, 1) Bowler =  3 Value = 15.01
(4, 2, 0, 1, 2, 1, 2) Bowler =  3 Value = 15.01
(4, 2, 0, 1, 2, 2, 0) Bowler =  4 Value = 14.99
(4, 2, 0, 1, 2, 2, 1) Bowler =  4 Value = 14.99
(4, 2, 0, 1, 2, 2, 2) Bowler =  4 Value = 14.99
(4, 2, 0, 2, 0, 0, 0) Bowler =  2 Value = 7.00
(4, 2, 0, 2, 0, 0, 1) Bowler =  2 Value = 11.72
(4, 2, 0, 2, 0, 0, 2) Bowler =  5 Value = 15.54
(4, 2, 0, 2, 0, 1, 0) Bowler =  4 Value = 11.27
(4, 2, 0, 2, 0, 1, 1) Bowler =  5 Value = 15.24
(4, 2, 0, 2, 0, 1, 2) Bowler =  5 Value = 15.24
(4, 2, 0, 2, 0, 2, 0) Bowler =  4 Value = 14.91
(4, 2, 0, 2, 0, 2, 1) Bowler =  4 Value = 14.91
(4, 2, 0, 2, 0, 2, 2) Bowler =  4 Value = 14.91
(4, 2, 0, 2, 1, 0, 0) Bowler =  2 Value = 10.82
(4, 2, 0, 2, 1, 0, 1) Bowler =  5 Value = 14.98
(4, 2, 0, 2, 1, 0, 2) Bowler =  5 Value = 14.98
(4, 2, 0, 2, 1, 1, 0) Bowler =  3 Value = 14.62
(4, 2, 0, 2, 1, 1, 1) Bowler =  3 Value = 14.62
(4, 2, 0, 2, 1, 1, 2) Bowler =  3 Value = 14.62
(4, 2, 0, 2, 1, 2, 0) Bowler =  4 Value = 14.62
(4, 2, 0, 2, 1, 2, 1) Bowler =  4 Value = 14.62
(4, 2, 0, 2, 1, 2, 2) Bowler =  4 Value = 14.62
(4, 2, 0, 2, 2, 0, 0) Bowler =  3 Value = 14.30
(4, 2, 0, 2, 2, 0, 1) Bowler =  3 Value = 14.30
(4, 2, 0, 2, 2, 0, 2) Bowler =  3 Value = 14.30
(4, 2, 0, 2, 2, 1, 0) Bowler =  3 Value = 14.29
(4, 2, 0, 2, 2, 1, 1) Bowler =  3 Value = 14.29
(4, 2, 0, 2, 2, 1, 2) Bowler =  3 Value = 14.29
(4, 2, 0, 2, 2, 2, 0) Bowler =  3 Value = 14.29
(4, 2, 0, 2, 2, 2, 1) Bowler =  3 Value = 14.29
(4, 2, 0, 2, 2, 2, 2) Bowler =  3 Value = 14.29
(4, 2, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(4, 2, 1, 0, 0, 0, 1) Bowler =  1 Value = 8.00
(4, 2, 1, 0, 0, 0, 2) Bowler =  5 Value = 12.52
(4, 2, 1, 0, 0, 1, 0) Bowler =  1 Value = 7.50
(4, 2, 1, 0, 0, 1, 1) Bowler =  5 Value = 12.10
(4, 2, 1, 0, 0, 1, 2) Bowler =  5 Value = 15.82
(4, 2, 1, 0, 0, 2, 0) Bowler =  4 Value = 11.67
(4, 2, 1, 0, 0, 2, 1) Bowler =  4 Value = 15.53
(4, 2, 1, 0, 0, 2, 2) Bowler =  4 Value = 15.53
(4, 2, 1, 0, 1, 0, 0) Bowler =  1 Value = 7.00
(4, 2, 1, 0, 1, 0, 1) Bowler =  3 Value = 11.70
(4, 2, 1, 0, 1, 0, 2) Bowler =  5 Value = 15.52
(4, 2, 1, 0, 1, 1, 0) Bowler =  3 Value = 11.25
(4, 2, 1, 0, 1, 1, 1) Bowler =  4 Value = 15.22
(4, 2, 1, 0, 1, 1, 2) Bowler =  4 Value = 15.22
(4, 2, 1, 0, 1, 2, 0) Bowler =  4 Value = 14.89
(4, 2, 1, 0, 1, 2, 1) Bowler =  4 Value = 14.89
(4, 2, 1, 0, 1, 2, 2) Bowler =  4 Value = 14.89
(4, 2, 1, 0, 2, 0, 0) Bowler =  3 Value = 10.81
(4, 2, 1, 0, 2, 0, 1) Bowler =  3 Value = 14.96
(4, 2, 1, 0, 2, 0, 2) Bowler =  3 Value = 14.96
(4, 2, 1, 0, 2, 1, 0) Bowler =  3 Value = 14.60
(4, 2, 1, 0, 2, 1, 1) Bowler =  3 Value = 14.60
(4, 2, 1, 0, 2, 1, 2) Bowler =  3 Value = 14.60
(4, 2, 1, 0, 2, 2, 0) Bowler =  4 Value = 14.60
(4, 2, 1, 0, 2, 2, 1) Bowler =  4 Value = 14.60
(4, 2, 1, 0, 2, 2, 2) Bowler =  4 Value = 14.60
(4, 2, 1, 1, 0, 0, 0) Bowler =  1 Value = 6.50
(4, 2, 1, 1, 0, 0, 1) Bowler =  1 Value = 11.25
(4, 2, 1, 1, 0, 0, 2) Bowler =  5 Value = 15.15
(4, 2, 1, 1, 0, 1, 0) Bowler =  1 Value = 10.79
(4, 2, 1, 1, 0, 1, 1) Bowler =  4 Value = 14.84
(4, 2, 1, 1, 0, 1, 2) Bowler =  4 Value = 14.84
(4, 2, 1, 1, 0, 2, 0) Bowler =  4 Value = 14.49
(4, 2, 1, 1, 0, 2, 1) Bowler =  4 Value = 14.49
(4, 2, 1, 1, 0, 2, 2) Bowler =  4 Value = 14.49
(4, 2, 1, 1, 1, 0, 0) Bowler =  1 Value = 10.34
(4, 2, 1, 1, 1, 0, 1) Bowler =  3 Value = 14.56
(4, 2, 1, 1, 1, 0, 2) Bowler =  3 Value = 14.56
(4, 2, 1, 1, 1, 1, 0) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 1, 1, 1) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 1, 1, 2) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 1, 2, 0) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 1, 2, 1) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 1, 2, 2) Bowler =  3 Value = 14.19
(4, 2, 1, 1, 2, 0, 0) Bowler =  3 Value = 13.86
(4, 2, 1, 1, 2, 0, 1) Bowler =  3 Value = 13.86
(4, 2, 1, 1, 2, 0, 2) Bowler =  3 Value = 13.86
(4, 2, 1, 1, 2, 1, 0) Bowler =  1 Value = 13.85
(4, 2, 1, 1, 2, 1, 1) Bowler =  1 Value = 13.85
(4, 2, 1, 1, 2, 1, 2) Bowler =  1 Value = 13.85
(4, 2, 1, 1, 2, 2, 0) Bowler =  1 Value = 13.85
(4, 2, 1, 1, 2, 2, 1) Bowler =  1 Value = 13.85
(4, 2, 1, 1, 2, 2, 2) Bowler =  1 Value = 13.85
(4, 2, 1, 2, 0, 0, 0) Bowler =  1 Value = 9.87
(4, 2, 1, 2, 0, 0, 1) Bowler =  5 Value = 14.19
(4, 2, 1, 2, 0, 0, 2) Bowler =  5 Value = 14.19
(4, 2, 1, 2, 0, 1, 0) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 0, 1, 1) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 0, 1, 2) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 0, 2, 0) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 0, 2, 1) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 0, 2, 2) Bowler =  1 Value = 13.80
(4, 2, 1, 2, 1, 0, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 0, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 0, 2) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 1, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 1, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 1, 2) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 2, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 2, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 1, 2, 2) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 0, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 0, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 0, 2) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 1, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 1, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 1, 2) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 2, 0) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 2, 1) Bowler =  1 Value = 13.44
(4, 2, 1, 2, 2, 2, 2) Bowler =  1 Value = 13.44
(4, 2, 2, 0, 0, 0, 0) Bowler =  1 Value = 6.00
(4, 2, 2, 0, 0, 0, 1) Bowler =  1 Value = 10.78
(4, 2, 2, 0, 0, 0, 2) Bowler =  5 Value = 14.78
(4, 2, 2, 0, 0, 1, 0) Bowler =  1 Value = 10.32
(4, 2, 2, 0, 0, 1, 1) Bowler =  5 Value = 14.45
(4, 2, 2, 0, 0, 1, 2) Bowler =  5 Value = 14.45
(4, 2, 2, 0, 0, 2, 0) Bowler =  4 Value = 14.09
(4, 2, 2, 0, 0, 2, 1) Bowler =  4 Value = 14.09
(4, 2, 2, 0, 0, 2, 2) Bowler =  4 Value = 14.09
(4, 2, 2, 0, 1, 0, 0) Bowler =  1 Value = 9.86
(4, 2, 2, 0, 1, 0, 1) Bowler =  3 Value = 14.15
(4, 2, 2, 0, 1, 0, 2) Bowler =  3 Value = 14.15
(4, 2, 2, 0, 1, 1, 0) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 1, 1, 1) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 1, 1, 2) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 1, 2, 0) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 1, 2, 1) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 1, 2, 2) Bowler =  3 Value = 13.77
(4, 2, 2, 0, 2, 0, 0) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 0, 1) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 0, 2) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 1, 0) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 1, 1) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 1, 2) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 2, 0) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 2, 1) Bowler =  3 Value = 13.42
(4, 2, 2, 0, 2, 2, 2) Bowler =  3 Value = 13.42
(4, 2, 2, 1, 0, 0, 0) Bowler =  1 Value = 9.38
(4, 2, 2, 1, 0, 0, 1) Bowler =  1 Value = 13.75
(4, 2, 2, 1, 0, 0, 2) Bowler =  1 Value = 13.75
(4, 2, 2, 1, 0, 1, 0) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 0, 1, 1) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 0, 1, 2) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 0, 2, 0) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 0, 2, 1) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 0, 2, 2) Bowler =  1 Value = 13.36
(4, 2, 2, 1, 1, 0, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 0, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 0, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 1, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 1, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 1, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 2, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 2, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 1, 2, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 0, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 0, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 0, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 1, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 1, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 1, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 2, 0) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 2, 1) Bowler =  1 Value = 12.99
(4, 2, 2, 1, 2, 2, 2) Bowler =  1 Value = 12.99
(4, 2, 2, 2, 0, 0, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 0, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 0, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 1, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 1, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 1, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 2, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 2, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 0, 2, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 0, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 0, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 0, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 1, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 1, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 1, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 2, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 2, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 1, 2, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 0, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 0, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 0, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 1, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 1, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 1, 2) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 2, 0) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 2, 1) Bowler =  1 Value = 12.56
(4, 2, 2, 2, 2, 2, 2) Bowler =  1 Value = 12.56
(4, 3, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(4, 3, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(4, 3, 0, 0, 0, 0, 2) Bowler =  5 Value = 10.00
(4, 3, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(4, 3, 0, 0, 0, 1, 1) Bowler =  4 Value = 9.50
(4, 3, 0, 0, 0, 1, 2) Bowler =  4 Value = 14.50
(4, 3, 0, 0, 0, 2, 0) Bowler =  4 Value = 9.00
(4, 3, 0, 0, 0, 2, 1) Bowler =  4 Value = 14.00
(4, 3, 0, 0, 0, 2, 2) Bowler =  5 Value = 18.76
(4, 3, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(4, 3, 0, 0, 1, 0, 1) Bowler =  3 Value = 9.00
(4, 3, 0, 0, 1, 0, 2) Bowler =  3 Value = 14.00
(4, 3, 0, 0, 1, 1, 0) Bowler =  3 Value = 8.50
(4, 3, 0, 0, 1, 1, 1) Bowler =  3 Value = 13.50
(4, 3, 0, 0, 1, 1, 2) Bowler =  4 Value = 18.29
(4, 3, 0, 0, 1, 2, 0) Bowler =  3 Value = 13.00
(4, 3, 0, 0, 1, 2, 1) Bowler =  4 Value = 17.82
(4, 3, 0, 0, 1, 2, 2) Bowler =  4 Value = 17.82
(4, 3, 0, 0, 2, 0, 0) Bowler =  3 Value = 8.00
(4, 3, 0, 0, 2, 0, 1) Bowler =  3 Value = 13.00
(4, 3, 0, 0, 2, 0, 2) Bowler =  3 Value = 17.84
(4, 3, 0, 0, 2, 1, 0) Bowler =  3 Value = 12.50
(4, 3, 0, 0, 2, 1, 1) Bowler =  3 Value = 17.37
(4, 3, 0, 0, 2, 1, 2) Bowler =  3 Value = 17.37
(4, 3, 0, 0, 2, 2, 0) Bowler =  3 Value = 16.89
(4, 3, 0, 0, 2, 2, 1) Bowler =  3 Value = 16.89
(4, 3, 0, 0, 2, 2, 2) Bowler =  3 Value = 16.89
(4, 3, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(4, 3, 0, 1, 0, 0, 1) Bowler =  2 Value = 8.50
